smiles,is_standard_smiles,standardised_smiles,inchi_key
CCOC1=CC(Cl)=C(Cl)C(/C=N/C2=CC=C3NC(=O)NC3=C2)=C1O,False,CCOc1cc(Cl)c(Cl)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,GWWSLIWDJZAGKA-UHFFFAOYSA-N
O=C(C1=CC=C(C2=CC3=CC(Br)=CC=C3OC2=O)N=C1)C1=CC=CC=C1O,False,O=C(c1ccc(-c2cc3cc(Br)ccc3oc2=O)nc1)c1ccccc1O,FOHMSRQIKUEZRX-UHFFFAOYSA-N
CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C(/N=N/N(CCOC(C)=O)CC2=CC(OC)=C(OC)C(OC)=C2)=C1,False,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(CCOC(C)=O)Cc2cc(OC)c(OC)c(OC)c2)c1,IKTXFVMZQNCZAK-UHFFFAOYSA-N
O=C(C1CC1)N1N=C(NC2CCN(CC3=CC=C4C(=C3)OCO4)CC2)C2=CC(Cl)=CC=C12,False,O=C(C1CC1)n1nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21,LHXYNDSGEDISEA-UHFFFAOYSA-N
C=CC(=O)NC1=CC=CC(NC(=O)NC2=CC=NC(NC3=CC=C(C(=O)N4CCOCC4)C=C3OC)=N2)=C1,False,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N4CCOCC4)cc3OC)n2)c1,JMFZKYABNMMQHH-UHFFFAOYSA-N
COC(=O)N1CCC2(CC1)CCN(C1=NC=CC=N1)CC2,False,COC(=O)N1CCC2(CC1)CCN(c1ncccn1)CC2,RBUPRJXZXKZIJL-UHFFFAOYSA-N
CC1=NNC(NCC(=O)C2=CC=C(O)C(O)=C2)=C1,False,Cc1cc(NCC(=O)c2ccc(O)c(O)c2)[nH]n1,CLADDPQXBLSTPP-UHFFFAOYSA-N
CN1C=CC2=CC(OCC3=CC=CC=C3)=CC=C12,False,Cn1ccc2cc(OCc3ccccc3)ccc21,YPFVCLDHXMFUMX-UHFFFAOYSA-N
CCOC1=CC(C)=NC(N2CCCC(C(=O)NCC3=CC=CC=C3F)C2)=N1,False,CCOc1cc(C)nc(N2CCCC(C(=O)NCc3ccccc3F)C2)n1,FKVJZEWHJURNAD-BHDDXSALSA-N
OC1=CC=C2C(=C1)CCC1=C2ON=C1C1=CC=C(O)C(O)=C1,False,Oc1ccc2c(c1)CCc1c(-c3ccc(O)c(O)c3)noc1-2,UNIOWGGELLSLOW-UHFFFAOYSA-N
COC(=O)C1=C(C)NC(C)=C1C1=CC=C(C)C=C1,False,COC(=O)c1c(C)[nH]c(C)c1-c1ccc(C)cc1,UPYLUSZZUKVKLC-UHFFFAOYSA-N
CCCCOC1=CC=C([C@@H]2C3=CC=CC=C3[C@H]3NCCC[C@@H]23)C=C1,False,CCCCOc1ccc([C@@H]2c3ccccc3[C@H]3NCCC[C@@H]23)cc1,XXMPVCYKUFBEQL-UHFFFAOYSA-N
ClC1=CC=C(CC(CN2C=CN=C2)C2=CC=CC=C2Br)C(Cl)=C1,False,Clc1ccc(CC(Cn2ccnc2)c2ccccc2Br)c(Cl)c1,QNCNODDNQFHTAE-ZEMYGLBYSA-N
COC1=CC2=C(OC3=CC=C(NC(=O)C4=C(C)N(C5=CC=C(OC(F)(F)F)C=C5)C(=O)N4C)C=C3F)C=CN=C2C=C1OCCCN1CCC(C)CC1,False,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(-c5ccc(OC(F)(F)F)cc5)c(=O)n4C)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,SECBYWGLDGHJLN-UHFFFAOYSA-N
CC1=C(C(=O)NC2=NC(C3CCC3)=C(N3CCN(C)CC3)S2)C=NN1C(C)(C)C,False,Cc1c(C(=O)Nc2nc(C3CCC3)c(N3CCN(C)CC3)s2)cnn1C(C)(C)C,WCBHWWCRMPMBTH-UHFFFAOYSA-N
C[C@]12CC[C@H]3[C@@H](C[C@@H]4O[C@@]45C[C@@H](O)CC[C@]35C)[C@@H]1CC[C@@H]2O,True,C[C@]12CC[C@H]3[C@@H](C[C@@H]4O[C@@]45C[C@@H](O)CC[C@]35C)[C@@H]1CC[C@@H]2O,GDCWMJWWRYTXNY-UHFFFAOYSA-N
O=C(CN1N=C(CC2=CC=CC=C2)C2=CC=CC=C2C1=O)NC1=CC=CC(C(F)(F)F)=C1,False,O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)Nc1cccc(C(F)(F)F)c1,RWDSZWNVYRUBLM-UHFFFAOYSA-N
C1=CC(CN2CCNCCCNCCNCC2)=CC=C1CN1CCNCCCNCCNCC1,False,c1cc(CN2CCNCCCNCCNCC2)ccc1CN1CCNCCCNCCNCC1,YCBVYRSRHHEJAL-MLNSLSNSSA-N
CC(C)C(=O)NC1=CC=C2N=C(C3=CC=CC(Cl)=C3Cl)OC2=C1,False,CC(C)C(=O)Nc1ccc2nc(-c3cccc(Cl)c3Cl)oc2c1,XUSDPLZITNXIBP-UHFFFAOYSA-N
COC1=C(C2CCC2)C=CC(C2=NC=C(N)N=C2C#N)=C1F,False,COc1c(C2CCC2)ccc(-c2ncc(N)nc2C#N)c1F,FANFUDBBDAWKMK-LHWQALLBSA-N
C#CCCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)(C)OC,True,C#CCCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)(C)OC,LGNRWEUQQPIDQM-UHFFFAOYSA-N
CCOC1=CC2=[N+]([O-])C(C)(C)[N+]([O-])=C2C=C1,False,CCOc1ccc2c(c1)=[N+]([O-])C(C)(C)[N+]=2[O-],NSCLZWBWQLOXFQ-UHFFFAOYSA-N
N=C1C2=C(SC=C2)N=C2N1CC/C2=C\C1=CC=CC=C1Br,False,N=c1c2ccsc2nc2n1CC/C2=C\c1ccccc1Br,PVPJLZORNPIRDJ-UHFFFAOYSA-N
COC1=CC=C2C(=C1)CC(C1=NC3=C(F)C=C(C4=CC=NC(N)=N4)C=C3N1)CO2,False,COc1ccc2c(c1)CC(c1nc3c(F)cc(-c4ccnc(N)n4)cc3[nH]1)CO2,HHWIWTYLCSYMPN-UHFFFAOYSA-N
CSCCNC1=C(F)C(=O)C2=C(F)C(F)=C(F)C(F)=C2C1=O,False,CSCCNC1=C(F)C(=O)c2c(F)c(F)c(F)c(F)c2C1=O,RGKVPYQYBUAAEH-UHFFFAOYSA-N
O=C(COC1=CC=CC=C1C(=O)NC1=CC=CC=C1)NC1=CC=C(C2=CC=CC=C2)C=C1,False,O=C(COc1ccccc1C(=O)Nc1ccccc1)Nc1ccc(-c2ccccc2)cc1,VTRFEMUYHTXFEQ-UHFFFAOYSA-N
NC1=NC(N)=C2C=C(S(=O)(=O)NC3=CC=C(Cl)C(Cl)=C3)C=CC2=N1,False,Nc1nc(N)c2cc(S(=O)(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,QDFOYTHIYBSDPW-RGAOVNQFSA-N
CCCN1C(C2=CN=C(NC3=CC=C(C)N=C3)C(Cl)=C2)=NC2=CC=CC(Cl)=C12,False,CCCn1c(-c2cnc(Nc3ccc(C)nc3)c(Cl)c2)nc2cccc(Cl)c21,YZQZXLROYFNFQE-QTGUNEKASA-N
CN(CC1=CC=CC2=CC=CC=C12)CN1N=C(C2=CC=NC=C2)OC1=O,False,CN(Cc1cccc2ccccc12)Cn1nc(-c2ccncc2)oc1=O,PRGIOMDFWSHPTC-QPEQYQDCSA-N
O=C(N[C@@H](CSCC1=CC=CC=C1)C(=O)NC1=CC=C(C2S/C(=N\C3=CC=CC(F)=C3)N(CC3=CC=CO3)C2=O)C=C1)OCC1=CC=CC=C1,False,O=C(N[C@@H](CSCc1ccccc1)C(=O)Nc1ccc(C2S/C(=N\c3cccc(F)c3)N(Cc3ccco3)C2=O)cc1)OCc1ccccc1,MISSING
CN1CC[C@]23CCCC[C@H]2[C@H]1CC1=CC=C(OC2=CC=CC=C2F)C=C31,False,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(Oc2ccccc2F)cc13,MISSING
O=C(CN1C(=O)/C(=C/C2=CC=CO2)SC1=S)NC1=CC=C(C(=O)O)C(O)=C1,False,O=C(CN1C(=O)/C(=C/c2ccco2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,MISSING
